bar,beat,beatdur,denom,division,duration,num,onset,period,pitch,subtatum,tatum
25,3,0.19800453514739402,4,4,0.11224489795918367,4,26.444897959183674,4,67.0,0,4
25,4,0.19800453514739047,4,4,0.05510204081632653,4,26.579591836734693,4,66.0,0,3
25,4,0.19800453514739047,4,4,0.16326530612244897,4,26.644897959183673,4,68.0,0,4
26,1,0.1964285714285694,4,4,0.15510204081632653,4,26.83265306122449,4,70.0,0,4
26,3,0.18867346938775498,4,2,0.12040816326530612,4,27.053061224489795,4,65.0,0,1
26,3,0.18867346938775498,4,2,0.044897959183673466,4,27.185714285714287,4,64.0,0,2
26,4,0.18867346938775498,4,2,0.10204081632653061,4,27.33469387755102,4,61.0,0,2
27,1,0.19653061224489576,4,2,0.07755102040816327,4,27.526530612244898,4,58.0,0,2
27,2,0.19653061224489932,4,2,0.11836734693877551,4,27.64081632653061,4,56.0,0,1
27,2,0.19653061224489932,4,2,0.09387755102040816,4,27.76734693877551,4,51.0,0,2
27,3,0.2029931972789143,4,1,0.13673469387755102,4,27.875510204081632,4,55.0,0,1
27,4,0.20299319727891074,4,4,0.15918367346938775,4,28.040816326530614,4,56.0,0,1
27,4,0.20299319727891074,4,4,0.1836734693877551,4,28.220408163265308,4,58.0,0,4
28,2,0.20125850340136253,4,1,0.1836734693877551,4,28.43265306122449,4,59.0,0,1
28,3,0.19360544217686737,4,4,0.15714285714285714,4,28.6265306122449,4,60.0,0,1
28,3,0.19360544217686737,4,4,0.15714285714285714,4,28.812244897959182,4,61.0,0,4
29,1,0.2012358276644015,4,4,0.1653061224489796,4,29.016326530612243,4,62.0,0,1
29,1,0.2012358276644015,4,4,0.21224489795918366,4,29.208163265306123,4,63.0,0,4
29,3,0.18834467120181486,4,1,0.17551020408163265,4,29.43673469387755,4,60.0,0,1
29,4,0.18834467120181486,4,1,0.07551020408163266,4,29.62857142857143,4,56.0,0,1
30,1,0.20331065759636857,4,4,0.15918367346938775,4,29.8,4,54.0,0,1
30,1,0.20331065759636857,4,4,0.07142857142857142,4,29.97142857142857,4,53.0,0,4
30,2,0.20331065759637212,4,2,0.07346938775510205,4,30.14081632653061,4,59.0,0,2
30,3,0.19641723356009422,4,2,0.11632653061224489,4,30.320408163265306,4,64.0,0,2
30,4,0.19641723356009066,4,1,0.12857142857142856,4,30.461224489795917,4,59.0,0,1
31,1,0.18878684807256008,4,2,0.10408163265306122,4,30.73673469387755,4,58.0,0,2
31,2,0.18878684807256363,4,2,0.08163265306122448,4,30.926530612244896,4,63.0,0,2
31,3,0.2062131519274395,4,1,0.1469387755102041,4,31.024489795918367,4,67.0,0,1
31,4,0.20621315192743594,4,4,0.17959183673469387,4,31.175510204081633,4,70.0,0,1
31,4,0.20621315192743594,4,4,0.19591836734693877,4,31.367346938775512,4,71.0,0,4
32,2,0.18828798185941054,4,1,0.17959183673469387,4,31.57551020408163,4,68.0,0,1
32,3,0.1985487528344656,4,1,0.15918367346938775,4,31.759183673469387,4,65.0,0,1
32,4,0.1985487528344656,4,2,0.1,4,31.985714285714284,4,62.0,0,1
32,4,0.1985487528344656,4,2,0.04081632653061224,4,32.1,4,61.0,0,2
33,2,0.19647392290249854,4,2,0.08571428571428572,4,32.48571428571429,4,61.0,0,2
33,3,0.18336734693878043,4,2,0.07959183673469387,4,32.66938775510204,4,65.0,0,2
33,4,0.18336734693877332,4,2,0.08163265306122448,4,32.83469387755102,4,68.0,0,2
34,1,0.19858276643990536,4,4,0.16122448979591836,4,32.940816326530616,4,71.0,0,1
34,1,0.19858276643990536,4,4,0.17142857142857143,4,33.11020408163265,4,74.0,0,4
34,3,0.19142857142857395,4,2,0.10816326530612246,4,33.33469387755102,4,76.0,0,1
34,3,0.19142857142857395,4,2,0.1510204081632653,4,33.453061224489794,4,77.0,0,2
35,1,0.19861678004534866,4,1,0.24897959183673468,4,33.7469387755102,4,72.0,0,1
35,2,0.19861678004535577,4,2,0.10408163265306122,4,34.046938775510206,4,70.0,0,2
35,3,0.1883106575963751,4,2,0.1469387755102041,4,34.204081632653065,4,68.0,0,2
36,3,0.20129251700680584,4,2,0.10448979591836735,4,34.89959183673469,4,73.0,0,1
36,3,0.20129251700680584,4,2,0.09387755102040816,4,35.012244897959185,4,70.0,0,2
36,4,0.20129251700679873,4,2,0.09795918367346938,4,35.12244897959184,4,68.0,0,1
36,4,0.20129251700679873,4,2,0.04897959183673469,4,35.24081632653061,4,65.0,0,2
37,1,0.1931292517006824,4,2,0.11428571428571428,4,35.30612244897959,4,67.0,0,1
37,1,0.1931292517006824,4,2,0.08163265306122448,4,35.42040816326531,4,64.0,0,2
37,2,0.1931292517006824,4,2,0.07346938775510205,4,35.518367346938774,4,63.0,0,1
37,2,0.1931292517006824,4,2,0.10612244897959183,4,35.6,4,61.0,0,2
37,3,0.2012131519274405,4,2,0.08979591836734693,4,35.710204081632654,4,60.0,0,1
37,3,0.2012131519274405,4,2,0.07346938775510205,4,35.82448979591837,4,59.0,0,2
37,4,0.2012131519274334,4,2,0.07346938775510205,4,35.910204081632656,4,58.0,0,1
37,4,0.2012131519274334,4,2,0.05918367346938776,4,36.00204081632653,4,53.0,0,2
38,1,0.1937755102040768,4,2,0.06938775510204082,4,36.089795918367344,4,56.0,0,1
38,1,0.1937755102040768,4,2,0.09795918367346938,4,36.16734693877551,4,58.0,0,2
38,2,0.1937755102040839,4,1,0.1469387755102041,4,36.285714285714285,4,60.0,0,1
38,3,0.20615646258503517,4,1,0.23265306122448978,4,36.481632653061226,4,61.0,0,1
38,4,0.20615646258503517,4,2,0.10408163265306122,4,36.75714285714286,4,58.0,0,2
39,1,0.1936167800453532,4,2,0.0836734693877551,4,36.88367346938775,4,56.0,0,1
39,1,0.1936167800453532,4,2,0.07142857142857142,4,36.981632653061226,4,52.0,0,2
39,2,0.1936167800453461,4,1,0.17142857142857143,4,37.089795918367344,4,55.0,0,1
39,3,0.19596371882086316,4,2,0.11020408163265306,4,37.35510204081633,4,56.0,0,2
39,4,0.19596371882086316,4,1,0.07346938775510205,4,37.4734693877551,4,58.0,0,1
40,1,0.2017687074829979,4,1,0.19183673469387755,4,37.648979591836735,4,60.0,0,1
40,2,0.2017687074829908,4,2,0.1,4,37.946938775510205,4,51.0,0,2
40,3,0.18541950113378647,4,2,0.06938775510204082,4,38.14081632653061,4,53.0,0,2
40,4,0.18541950113378647,4,3,0.05918367346938776,4,38.234693877551024,4,58.0,0,1
40,4,0.18541950113378647,4,3,0.05510204081632653,4,38.320408163265306,4,55.0,0,2
40,4,0.18541950113378647,4,3,0.08163265306122448,4,38.38979591836735,4,56.0,0,3
41,1,0.20604308390022652,4,2,0.11836734693877551,4,38.518367346938774,4,60.0,0,2
41,2,0.20604308390022652,4,2,0.08775510204081632,4,38.642857142857146,4,58.0,0,1
41,2,0.20604308390022652,4,2,0.1326530612244898,4,38.74081632653061,4,62.0,0,2
41,3,0.18386621315192286,4,2,0.05510204081632653,4,38.8795918367347,4,61.0,0,1
41,3,0.18386621315192286,4,2,0.053061224489795916,4,38.96326530612245,4,57.0,0,2
41,4,0.18386621315192997,4,3,0.11836734693877551,4,39.03673469387755,4,60.0,0,1
41,4,0.18386621315192997,4,3,0.05102040816326531,4,39.16938775510204,4,56.0,0,3
42,1,0.20133786848072077,4,2,0.09795918367346938,4,39.24081632653061,4,59.0,0,1
42,1,0.20133786848072077,4,2,0.061224489795918366,4,39.3469387755102,4,55.0,0,2
42,2,0.20133786848072788,4,2,0.11020408163265306,4,39.42448979591837,4,56.0,0,1
42,2,0.20133786848072788,4,2,0.05714285714285714,4,39.54081632653061,4,58.0,0,2
42,3,0.19318594104309028,4,2,0.07346938775510205,4,39.61224489795919,4,59.0,0,1
42,3,0.19318594104309028,4,2,0.044897959183673466,4,39.72244897959184,4,62.0,0,2
42,4,0.19318594104308318,4,2,0.09387755102040816,4,39.80408163265306,4,65.0,0,1
42,4,0.19318594104308318,4,2,0.04693877551020408,4,39.922448979591834,4,62.0,0,2
43,1,0.20617913832199264,4,2,0.07551020408163266,4,39.987755102040815,4,64.0,0,1
43,1,0.20617913832199264,4,2,0.08571428571428572,4,40.087755102040816,4,67.0,0,2
43,2,0.20617913832199264,4,1,0.05918367346938776,4,40.20612244897959,4,64.0,0,1
43,3,0.19359410430838864,4,1,0.09387755102040816,4,40.4,4,60.0,0,1
44,2,0.19599773242630647,4,4,0.07346938775510205,4,41.01632653061225,4,55.0,0,1
44,2,0.19599773242630647,4,4,0.08163265306122724,4,41.093877551020405,4,57.0,0,3
44,2,0.19599773242630647,4,4,0.07755102040816327,4,41.17551020408163,4,59.0,0,4
44,3,0.18882086167800338,4,2,0.11428571428571428,4,41.26122448979592,4,60.0,0,2
44,4,0.18882086167800338,4,2,0.09795918367346938,4,41.375510204081635,4,59.0,0,1
44,4,0.18882086167800338,4,2,0.07755102040816327,4,41.48571428571429,4,58.0,0,2
45,1,0.20132653061224914,4,2,0.08979591836734693,4,41.56734693877551,4,57.0,0,1
45,1,0.20132653061224914,4,2,0.09795918367346938,4,41.67755102040816,4,56.0,0,2
45,2,0.20132653061224204,4,2,0.08163265306122448,4,41.795918367346935,4,55.0,0,1
45,2,0.20132653061224204,4,2,0.08163265306122448,4,41.88979591836735,4,51.0,0,2
45,3,0.19845804988661797,4,2,0.07346938775510205,4,41.987755102040815,4,54.0,0,1
45,3,0.19845804988661797,4,2,0.06326530612244897,4,42.09183673469388,4,50.0,0,2
45,4,0.19845804988662508,4,2,0.07346938775510205,4,42.17551020408163,4,53.0,0,1
45,4,0.19845804988662508,4,2,0.08163265306122448,4,42.26122448979592,4,55.0,0,2
46,1,0.19602040816326394,4,3,0.06938775510204082,4,42.36326530612245,4,56.0,0,1
46,1,0.19602040816326394,4,3,0.08163265306122448,4,42.44897959183673,4,58.0,0,2
46,1,0.19602040816326394,4,3,0.11020408163265306,4,42.53469387755102,4,60.0,0,3
46,2,0.19602040816327104,4,3,0.08163265306122448,4,42.65714285714286,4,63.0,0,2
46,2,0.19602040816327104,4,3,0.07755102040816327,4,42.74285714285714,4,67.0,0,3
46,3,0.20335600907029772,4,4,0.09387755102040816,4,42.840816326530614,4,68.0,0,2
46,3,0.20335600907029772,4,4,0.07755102040816327,4,42.94285714285714,4,67.0,0,4
46,4,0.2033560090702906,4,2,0.10612244897959183,4,43.03673469387755,4,66.0,0,2
47,1,0.19158730158730464,4,2,0.07346938775510205,4,43.16734693877551,4,63.0,0,1
47,1,0.19158730158730464,4,2,0.061224489795918366,4,43.26122448979592,4,60.0,0,2
47,2,0.19158730158729753,4,2,0.11428571428571388,4,43.3469387755102,4,62.0,0,1
47,2,0.19158730158729753,4,2,0.07346938775510205,4,43.46122448979592,4,59.0,0,2
47,3,0.1985600907029479,4,2,0.06938775510204082,4,43.55102040816327,4,58.0,0,1
47,3,0.1985600907029479,4,2,0.08775510204081632,4,43.63469387755102,4,56.0,0,2
47,4,0.1985600907029479,4,1,0.12653061224489795,4,43.7469387755102,4,55.0,0,1
49,2,0.20126984126984127,4,3,0.07346938775510205,4,45.00408163265306,4,50.0,0,2
49,2,0.20126984126984127,4,3,0.10204081632652873,4,45.08163265306123,4,53.0,0,3
49,3,0.18552154195010928,4,4,0.07346938775510205,4,45.183673469387756,4,50.0,0,2
49,3,0.18552154195010928,4,4,0.09795918367346938,4,45.28367346938776,4,51.0,0,4
49,4,0.1855215419501164,4,4,0.07755102040816327,4,45.38775510204081,4,55.0,0,2
49,4,0.1855215419501164,4,4,0.10204081632653061,4,45.46938775510204,4,53.0,0,4
50,1,0.2062925170068013,4,2,0.11836734693877551,4,45.58163265306123,4,57.0,0,2
50,2,0.2062925170068013,4,2,0.05918367346938776,4,45.714285714285715,4,56.0,0,1
50,2,0.2062925170068013,4,2,0.06938775510204082,4,45.80408163265306,4,52.0,0,2
50,3,0.1962698412698458,4,2,0.10816326530612246,4,45.90408163265306,4,55.0,0,1
50,3,0.1962698412698458,4,2,0.04285714285714286,4,46.02857142857143,4,51.0,0,2
50,4,0.1962698412698387,4,3,0.08571428571428572,4,46.09591836734694,4,54.0,0,1
50,4,0.1962698412698387,4,3,0.06938775510204082,4,46.18775510204082,4,56.0,0,2
50,4,0.1962698412698387,4,3,0.08979591836734693,4,46.27755102040816,4,57.0,0,3
51,1,0.18393424036281658,4,3,0.05102040816326531,4,46.371428571428574,4,59.0,0,2
51,1,0.18393424036281658,4,3,0.10612244897959183,4,46.43061224489796,4,60.0,0,3
51,2,0.18393424036280948,4,3,0.053061224489795916,4,46.559183673469384,4,63.0,0,2
51,2,0.18393424036280948,4,3,0.12653061224489795,4,46.61632653061225,4,67.0,0,3
51,3,0.1931632653061186,4,3,0.053061224489795916,4,46.748979591836736,4,64.0,0,2
51,3,0.1931632653061186,4,3,0.10204081632653061,4,46.816326530612244,4,66.0,0,3
51,4,0.1931632653061257,4,1,0.12244897959183673,4,46.926530612244896,4,69.0,0,1
52,1,0.19641723356009066,4,2,0.07755102040816327,4,47.06530612244898,4,62.0,0,1
52,1,0.19641723356009066,4,2,0.09387755102040816,4,47.155102040816324,4,61.0,0,2
52,2,0.19641723356009066,4,1,0.09795918367346938,4,47.26122448979592,4,60.0,0,1
52,3,0.19378684807256263,4,2,0.09387755102040816,4,47.44489795918367,4,60.0,0,1
52,3,0.19378684807256263,4,2,0.11428571428571428,4,47.546938775510206,4,64.0,0,2
52,4,0.19378684807256263,4,2,0.07551020408163266,4,47.66734693877551,4,63.0,0,1
52,4,0.19378684807256263,4,2,0.07142857142857142,4,47.7734693877551,4,60.0,0,2
53,1,0.19800453514739047,4,2,0.05918367346938776,4,47.871428571428574,4,62.0,0,1
53,1,0.19800453514739047,4,2,0.08571428571428572,4,47.95510204081633,4,59.0,0,2
53,2,0.19800453514739047,4,2,0.0653061224489796,4,48.046938775510206,4,60.0,0,1
53,2,0.19800453514739047,4,2,0.0653061224489796,4,48.13265306122449,4,62.0,0,2
53,3,0.18664399092970996,4,3,0.0673469387755102,4,48.224489795918366,4,64.0,0,1
53,3,0.18664399092970996,4,3,0.05510204081632653,4,48.3,4,67.0,0,2
53,3,0.18664399092970996,4,3,0.12040816326530612,4,48.375510204081635,4,71.0,0,3
53,4,0.18664399092970285,4,2,0.04897959183673469,4,48.5265306122449,4,68.0,0,2
54,1,0.18875283446711677,4,2,0.08979591836734693,4,48.60204081632653,4,72.0,0,1
54,1,0.18875283446711677,4,2,0.04693877551020408,4,48.72244897959184,4,68.0,0,2
54,2,0.18875283446712388,4,2,0.08571428571428572,4,48.795918367346935,4,71.0,0,1
54,2,0.18875283446712388,4,2,0.07959183673469387,4,48.91428571428571,4,68.0,0,2
54,3,0.18882086167800338,4,2,0.07755102040816327,4,49.00816326530612,4,72.0,0,1
54,3,0.18882086167800338,4,2,0.05102040816326531,4,49.124489795918365,4,68.0,0,2
54,4,0.18882086167800338,4,3,0.10204081632653061,4,49.20204081632653,4,71.0,0,1
54,4,0.18882086167800338,4,3,0.04285714285714286,4,49.33061224489796,4,68.0,0,3
55,1,0.20575963718820844,4,2,0.1,4,49.39795918367347,4,72.0,0,1
55,1,0.20575963718820844,4,2,0.061224489795918366,4,49.50816326530612,4,71.0,0,2
55,2,0.20575963718820844,4,2,0.08979591836734693,4,49.704081632653065,4,67.0,0,2
55,3,0.1838095238095292,4,2,0.09387755102040816,4,49.88775510204081,4,62.0,0,2
55,4,0.1838095238095221,4,2,0.0836734693877551,4,50.06122448979592,4,59.0,0,2
56,1,0.1935827664399099,4,2,0.11224489795918367,4,50.2530612244898,4,55.0,0,2
56,4,0.19819727891156447,4,1,0.11224489795918367,4,50.75918367346939,4,59.0,0,1
57,1,0.19633786848072532,4,1,0.18775510204081633,4,50.93469387755102,4,60.0,0,1
57,2,0.19633786848073242,4,1,0.11224489795918367,4,51.148979591836735,4,62.0,0,1
57,3,0.2013832199546428,4,1,0.1469387755102041,4,51.33877551020408,4,64.0,0,1
57,4,0.20138321995464992,4,2,0.12040816326530612,4,51.51428571428571,4,63.0,0,1
57,4,0.20138321995464992,4,2,0.11020408163265306,4,51.6530612244898,4,64.0,0,2
58,1,0.18875283446712388,4,2,0.09795918367346938,4,51.80408163265306,4,65.0,0,2
58,2,0.18875283446711677,4,2,0.10204081632653061,4,51.99591836734694,4,66.0,0,2
58,3,0.19324263038549105,4,2,0.10204081632653061,4,52.17755102040816,4,63.0,0,2
58,4,0.19324263038548395,4,2,0.10612244897959183,4,52.289795918367346,4,60.0,0,1
58,4,0.19324263038548395,4,2,0.08979591836734693,4,52.42040816326531,4,60.0,0,2
59,1,0.19852607709750458,4,3,0.11836734693877551,4,52.53061224489796,4,59.0,0,1
59,1,0.19852607709750458,4,3,0.09795918367346938,4,52.66938775510204,4,57.0,0,3
59,2,0.19852607709750458,4,2,0.05102040816326531,4,52.81428571428572,4,55.0,0,2
