bar,beat,beatdur,denom,division,duration,num,onset,period,pitch,subtatum,tatum
2,1,0.45687074829931973,4,4,0.10376417233560091,4,10.324172335600908,4,58.0,0,4
2,2,0.4471201814058965,4,3,0.11224489795918367,4,10.465306122448979,4,58.0,0,1
2,2,0.4471201814058965,4,3,0.08571428571428572,4,10.63265306122449,4,58.0,0,2
2,2,0.4471201814058965,4,3,0.11836734693877551,4,10.746938775510204,4,58.0,0,3
2,3,0.44723356009070336,4,1,1.474467120181406,4,10.907573696145125,4,58.0,0,1
3,2,0.4471655328798203,4,2,0.11609977324263039,4,12.53297052154195,4,60.0,0,2
3,3,0.45045351473922857,4,1,0.13931972789115646,4,12.701315192743763,4,58.0,0,1
4,2,0.4571655328798183,4,2,0.13877551020408163,4,14.371428571428572,4,60.0,0,2
4,3,0.43002267573696074,4,1,0.10612244897959183,4,14.551020408163266,4,58.0,0,1
4,4,0.44897959183673564,4,2,0.08979591836734693,4,15.27002267573696,4,60.0,0,2
5,1,0.4504988662131524,4,3,0.08571428571428572,4,15.424489795918367,4,58.0,0,1
5,1,0.4504988662131524,4,3,0.08163265306122448,4,15.718458049886621,4,60.0,0,3
5,2,0.4665079365079343,4,1,0.15510204081632653,4,15.84907029478458,4,58.0,0,1
5,3,0.4625170068027238,4,1,1.0536054421768708,4,16.329433106575962,4,58.0,0,1
6,3,0.45691609977324177,4,1,1.4489795918367347,4,18.16734693877551,4,63.0,0,1
7,2,0.44709750566893547,4,2,0.10612244897959183,4,19.76326530612245,4,61.0,0,2
7,3,0.44188208616780145,4,2,0.17959183673469387,4,20.0,4,58.0,0,1
7,3,0.44188208616780145,4,2,1.0,4,20.228571428571428,4,58.0,0,2
8,3,0.4472789115646236,4,4,0.22448979591836735,4,22.06530612244898,4,72.0,0,4
8,4,0.4417460317460318,4,2,0.1673469387755102,4,22.45,4,67.0,0,2
9,1,0.4567120181405926,4,1,0.3306122448979592,4,22.674285714285713,4,70.0,0,1
9,2,0.448888888888888,4,1,0.363265306122449,4,23.085714285714285,4,68.0,0,1
9,3,0.4346938775510196,4,1,0.363265306122449,4,23.522448979591836,4,67.0,0,1
9,4,0.4265759637188218,4,1,0.3551020408163265,4,23.942857142857143,4,65.0,0,1
10,1,0.45732426303854723,4,1,0.3795918367346939,4,24.408526077097505,4,64.0,0,1
10,2,0.4469614512471658,4,1,0.3469387755102041,4,24.840997732426302,4,67.0,0,1
10,3,0.4515419501133806,4,1,0.3510204081632653,4,25.290884353741497,4,65.0,0,1
10,4,0.44712018140589294,4,3,0.20408163265306123,4,25.714285714285715,4,60.0,0,1
10,4,0.44712018140589294,4,3,0.22448979591836735,4,26.026530612244898,4,58.0,0,3
11,1,0.4462585034013635,4,2,0.37142857142857144,4,26.50204081632653,4,58.0,0,2
11,3,0.4331972789115639,4,1,0.2816326530612245,4,27.10612244897959,4,58.0,0,1
12,1,0.4702721088435382,4,4,0.05510204081632653,4,28.087437641723355,4,57.0,0,2
