bar,beat,beatdur,denom,division,duration,num,onset,period,pitch,subtatum,tatum
9,3,0.6190702947845814,4,4,0.19149659863945578,4,32.05310657596372,4,54.0,0,4
9,4,0.65031746031746,4,4,0.13351473922902493,4,32.24460317460318,4,58.0,0,1
9,4,0.65031746031746,4,4,0.15965986394557824,4,32.3795918367347,4,60.0,0,2
9,4,0.65031746031746,4,4,0.15963718820862027,4,32.54356009070295,4,65.0,0,3
9,4,0.65031746031746,4,4,0.156734693877551,4,32.70319727891157,4,63.0,0,4
10,1,0.6345124716553272,4,4,0.13351473922902493,4,32.86,4,60.0,0,1
10,1,0.6345124716553272,4,4,0.1219047619047619,4,33.02829931972789,4,58.0,0,2
10,1,0.6345124716553272,4,4,0.12226757369614512,4,33.19183673469388,4,54.0,0,3
10,1,0.6345124716553272,4,4,0.1219047619047619,4,33.33877551020408,4,48.0,0,4
10,2,0.6703854875283497,4,1,0.3660770975056689,4,33.542857142857144,4,46.0,0,1
10,3,0.6199999999999974,4,2,0.18575963718820862,4,34.247301587301585,4,58.0,0,1
10,3,0.6199999999999974,4,2,0.28444444444444444,4,34.491201814058954,4,48.0,0,2
10,4,0.6657369614512447,4,3,0.14285714285714285,4,34.97959183673469,4,57.0,0,2
10,4,0.6657369614512447,4,3,0.28444444444444444,4,35.2,4,48.0,0,3
11,1,0.5812018140589572,4,4,0.1469387755102041,4,35.57959183673469,4,56.0,0,2
11,1,0.5812018140589572,4,4,0.18963718820861677,4,35.74285714285714,4,49.0,0,3
11,2,0.6549206349206358,4,1,0.47408163265306125,4,36.05578231292517,4,53.0,0,1
11,4,0.6604761904761887,4,4,0.12630385487528345,4,37.457142857142856,4,56.0,0,2
11,4,0.6604761904761887,4,4,0.17410430839002267,4,37.65714285714286,4,58.0,0,3
11,4,0.6604761904761887,4,4,0.14512471655328799,4,37.84639455782313,4,60.0,0,4
12,1,0.6490022675736924,4,6,0.17414965986394557,4,38.0090022675737,4,63.0,0,1
12,1,0.6490022675736924,4,6,0.09287981859410431,4,38.19591836734694,4,60.0,0,3
12,1,0.6490022675736924,4,6,0.2147845804988662,4,38.32829931972789,4,63.0,0,4
12,1,0.6490022675736924,4,6,0.07346938775510205,4,38.55102040816327,4,60.0,0,6
12,2,0.6276870748299359,4,4,0.14285714285714285,4,38.6530612244898,4,63.0,0,1
12,2,0.6276870748299359,4,4,0.2147845804988662,4,38.84897959183674,4,61.0,0,3
12,2,0.6276870748299359,4,4,0.053061224489795916,4,39.155102040816324,4,56.0,0,4
12,3,0.6007709750566903,4,4,0.05714285714285714,4,39.22857142857143,4,58.0,0,1
12,3,0.6007709750566903,4,4,0.4897959183673469,4,39.31428571428572,4,60.0,0,2
12,4,0.6102040816326522,4,4,0.044897959183673466,4,39.820408163265306,4,62.0,0,1
12,4,0.6102040816326522,4,4,0.42376417233560093,4,39.91879818594104,4,63.0,0,2
12,4,0.6102040816326522,4,4,0.5265306122448979,4,40.35510204081633,4,58.0,0,4
13,3,0.6194331065759613,4,6,0.16721088435374148,4,41.77639455782313,4,58.0,0,1
13,3,0.6194331065759613,4,6,0.018571428571428572,4,41.94362811791383,4,58.0,0,2
13,3,0.6194331065759613,4,6,0.1219047619047619,4,41.96219954648526,4,60.0,0,3
13,3,0.6194331065759613,4,6,0.11836734693877551,4,42.10612244897959,4,61.0,0,4
13,3,0.6194331065759613,4,6,0.14512471655328799,4,42.27755102040816,4,63.0,0,6
