bar,bass_pitch,beat,chord,chorus_id,form,onset,signature
48,45,4,,2,,89.88367346938776,
49,38,1,Ebj7,2,B1,90.30816326530612,
49,42,2,,2,,90.7408163265306,
49,43,3,C79b,2,,91.1885260770975,
49,41,4,,2,,91.63551020408163,
50,51,1,F-7,2,,92.08775510204082,
50,50,2,,2,,92.51931972789116,
50,48,3,Bb7,2,,92.95938775510204,
50,41,4,,2,,93.38281179138322,
51,50,1,Ebj7,2,,93.83469387755102,
51,42,2,,2,,94.28367346938775,
51,43,3,C7,2,,94.7237641723356,
51,47,4,,2,,95.17247165532879,
52,48,1,F-7,2,,95.62244897959184,
52,40,2,,2,,96.06326530612245,
52,41,3,Bb7,2,,96.50816326530612,
52,41,4,,2,,96.93061224489796,
53,34,1,Ebj7,2,,97.37755102040816,
53,50,2,,2,,97.83061224489796,
53,43,3,C79b,2,,98.2795918367347,
53,43,4,,2,,98.72102040816327,
54,48,1,F-7,2,,99.17555555555556,
54,42,2,,2,,99.59269841269841,
54,41,3,Bb7,2,,100.03934240362811,
54,45,4,,2,,100.47873015873016,
55,42,1,Ebj7,2,,100.90297052154195,
55,41,2,,2,,101.32671201814058,
55,50,3,,2,,101.76521541950113,
55,34,4,,2,,102.21020408163265,
56,43,1,C-7,2,,102.65510204081633,
56,47,2,,2,,103.10795918367347,
56,48,3,F7,2,,103.5218820861678,
56,40,4,,2,,103.93628117913832,
57,48,1,Bbj7,2,A3,104.36530612244898,
57,34,2,,2,,104.81249433106576,
57,45,3,G79b/B,2,,105.23716553287981,
57,50,4,,2,,105.69149659863946,
58,43,1,C-7,2,,106.13995464852607,
58,47,2,,2,,106.56349206349206,
58,48,3,F7,2,,107.0,
58,52,4,,2,,107.4431746031746,
59,45,1,Bbj7,2,,107.89798185941044,
59,44,2,,2,,108.31909297052154,
59,50,3,G7,2,,108.74632653061225,
59,43,4,,2,,109.16274376417233,
60,43,1,C-7,2,,109.61820861678005,
60,43,2,,2,,110.03424036281179,
60,42,3,F7,2,,110.47353741496599,
60,42,4,,2,,110.92548752834468,
61,42,1,Bbj7,2,,111.36063492063492,
61,45,2,,2,,111.80115646258503,
61,50,3,G79b,2,,112.21836734693878,
61,42,4,,2,,112.65918367346939,
62,43,1,C-7,2,,113.10816326530612,
62,47,2,,2,,113.56530612244897,
62,48,3,F7,2,,114.0061224489796,
62,37,4,,2,,114.43746031746032,
63,50,1,Bbj7,2,,114.87092970521542,
63,45,2,,2,,115.2933560090703,
63,34,3,,2,,115.74709750566893,
63,47,4,,2,,116.17963718820862,
64,48,1,,2,,116.61995464852608,
64,49,2,,2,,117.05498866213152,
64,50,3,,2,,117.49022675736961,
64,52,4,,2,,117.90709750566893,
65,45,1,Bbj7,3,A1,118.3540589569161,
65,51,2,,3,,118.78571428571429,
65,50,3,G79b/B,3,,119.21632653061225,
65,50,4,,3,,119.65918367346939,
66,43,1,C-7,3,,120.10684807256236,
66,43,2,,3,,120.53022675736962,
66,42,3,F7,3,,120.97074829931972,
66,42,4,,3,,121.41006802721088,
67,42,1,Bbj7,3,,121.85219954648527,
67,51,2,,3,,122.2724716553288,
67,50,3,G7,3,,122.72702947845805,
67,44,4,,3,,123.16668934240363,
68,43,1,C-7,3,,123.59777777777778,
68,49,2,,3,,124.03877551020408,
68,48,3,F7,3,,124.48163265306123,
68,40,4,,3,,124.92244897959183,
69,45,1,Bbj7,3,,125.36662131519275,
69,51,2,,3,,125.81145124716554,
69,50,3,G79b,3,,126.23020408163265,
69,44,4,,3,,126.67442176870749,
70,43,1,C-7,3,,127.10625850340136,
70,47,2,,3,,127.53936507936508,
70,48,3,F7,3,,127.9734693877551,
70,40,4,,3,,128.4061224489796,
71,45,1,Bbj7,3,,128.8265306122449,
71,45,2,,3,,129.26938775510203,
71,47,3,G79b,3,,129.72244897959183,
71,48,4,,3,,130.18351473922903,
72,49,1,C-7,3,,130.61643990929704,
72,50,2,,3,,131.0474149659864,
72,52,3,F7,3,,131.48004535147393,
72,40,4,,3,,131.9326530612245,
73,45,1,Bbj7,3,A2,132.3734693877551,
73,44,2,,3,,132.822358276644,
73,44,3,G79b/B,3,,133.26326530612246,
73,44,4,,3,,133.69591836734693,
74,43,1,C-7,3,,134.12521541950113,
74,49,2,,3,,134.58444444444444,
74,42,3,F7,3,,135.03448979591838,
74,40,4,,3,,135.45755102040818,
75,45,1,Bbj7,3,,135.87689342403627,
75,51,2,,3,,136.3,
75,50,3,G7,3,,136.74897959183673,
75,42,4,,3,,137.20612244897958,
76,43,1,C-7,3,,137.65968253968254,
76,47,2,,3,,138.0978911564626,
76,48,3,F7,3,,138.530589569161,
76,52,4,,3,,138.96147392290248,
77,41,1,Bbj7,3,,139.38571428571427,
77,45,2,,3,,139.841768707483,
77,50,3,G79b,3,,140.27551020408163,
77,42,4,,3,,140.7198185941043,
