bar,bass_pitch,beat,chord,chorus_id,form,onset,signature
28,42,2,,2,,72.17256235827665,
28,42,3,,2,,72.72571428571429,
28,42,4,,2,,73.28954648526077,
29,43,1,C-7,2,A3,73.84115646258503,
29,50,2,,2,,74.42448979591836,
29,43,3,,2,,75.0389342403628,
29,43,4,,2,,75.6027664399093,
30,42,1,Eb,2,,76.18414965986395,
30,43,2,,2,,76.77331065759637,
30,43,3,,2,,77.33414965986394,
30,43,4,,2,,77.90575963718821,
31,43,1,C-7,2,,78.47736961451247,
31,43,2,,2,,79.05034013605442,
31,38,3,,2,,79.60226757369614,
31,43,4,,2,,80.18378684807256,
32,47,1,Eb,2,,80.73700680272108,
32,43,2,,2,,81.30875283446711,
32,50,3,,2,,81.88802721088436,
32,50,4,,2,,82.46913832199546,
33,43,1,C-7,3,A1,83.0498866213152,
33,44,2,,3,,83.59419501133787,
33,42,3,,3,,84.19276643990929,
33,43,4,,3,,84.77414965986395,
34,48,1,Eb,3,,85.33530612244898,
34,50,2,,3,,85.91666666666667,
34,50,3,,3,,86.47850340136054,
34,48,4,,3,,87.05995464852607,
